OrderID	CustomerID	EmployeeID	OrderDate	RequiredDate	ShippedDate	ShipVia	Freight	ShipName	ShipAddress	ShipCity	ShipRegion	ShipPostalCode	ShipCountry
(10992	THEBI	1	1998-04-01	1998-04-29	1998-04-03	3	0	The Big Cheese	89 Jefferson Way\r\nSuite 2	Portland	OR	97201	United States
(10993	FOLKO	7	1998-04-01	1998-04-29	1998-04-10	3	0	Folk och f? HB	?kergatan 24	Br?cke		S-844 67	Sweden
(10994	VAFFE	2	1998-04-02	1998-04-16	1998-04-09	3	0	Vaffeljernet	Smagsl?get 45	?rhus		8200	Denmark
(10995	PERIC	1	1998-04-02	1998-04-30	1998-04-06	3	0	Pericles Comidas cl?sicas	Calle Dr. Jorge Cash 321	M?xico D.F.		05033	Mexico
(10996	QUICK	4	1998-04-02	1998-04-30	1998-04-10	2	0	QUICK-Stop	Taucherstra?e 10	Cunewalde		01307	Germany
(10997	LILAS	8	1998-04-03	1998-05-15	1998-04-13	2	0	LILA-Supermercado	Carrera 52 con Ave. Bol?var #65-98 Llano Largo	Barquisimeto	Lara	3508	Venezuela
(10998	WOLZA	8	1998-04-03	1998-04-17	1998-04-17	2	0	Wolski Zajazd	ul. Filtrowa 68	Warszawa		01-012	Poland
(10999	OTTIK	6	1998-04-03	1998-05-01	1998-04-10	2	0	Ottilies K?seladen	Mehrheimerstr. 369	K?ln		50739	Germany
(11000	RATTC	2	1998-04-06	1998-05-04	1998-04-14	3	0	Rattlesnake Canyon Grocery	2817 Milton Dr.	Albuquerque	NM	87110	United States
(11001	FOLKO	2	1998-04-06	1998-05-04	1998-04-14	2	0	Folk och f? HB	?kergatan 24	Br?cke		S-844 67	Sweden
(11002	SAVEA	4	1998-04-06	1998-05-04	1998-04-16	1	0	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	United States
(11003	THECR	3	1998-04-06	1998-05-04	1998-04-08	3	0	The Cracker Box	55 Grizzly Peak Rd.	Butte	MT	59801	United States
(11004	MAISD	3	1998-04-07	1998-05-05	1998-04-20	1	0	Maison Dewey	Rue Joseph-Bens 532	Bruxelles		B-1180	Belgium
(11005	WILMK	2	1998-04-07	1998-05-05	1998-04-10	1	0	Wilman Kala	Keskuskatu 45	Helsinki		21240	Finland
(11006	GREAL	3	1998-04-07	1998-05-05	1998-04-15	2	0	Great Lakes Food Market	2732 Baker Blvd.	Eugene	OR	97403	United States
(11007	PRINI	8	1998-04-08	1998-05-06	1998-04-13	2	0	Princesa Isabel Vinhos	Estrada da sa?de n. 58	Lisboa		1756	Portugal
(11008	ERNSH	7	1998-04-08	1998-05-06	0000-00-00	3	0	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
(11009	GODOS	2	1998-04-08	1998-05-06	1998-04-10	1	0	Godos Cocina T?pica	C/ Romero, 33	Sevilla		41101	Spain
(11010	REGGC	2	1998-04-09	1998-05-07	1998-04-21	2	0	Reggiani Caseifici	Strada Provinciale 124	Reggio Emilia		42100	Italy
(11011	ALFKI	3	1998-04-09	1998-05-07	1998-04-13	1	0	Alfreds Futterkiste	Obere Str. 57	Berlin		12209	Germany
(11012	FRANK	1	1998-04-09	1998-04-23	1998-04-17	3	0	Frankenversand	Berliner Platz 43	M?nchen		80805	Germany
(11013	ROMEY	2	1998-04-09	1998-05-07	1998-04-10	1	0	Romero y tomillo	Gran V?a, 1	Madrid		28001	Spain
(11014	LINOD	2	1998-04-10	1998-05-08	1998-04-15	3	0	LINO-Delicateses	Ave. 5 de Mayo Porlamar	I. de Margarita	Nueva Esparta	4980	Venezuela
(11015	SANTG	2	1998-04-10	1998-04-24	1998-04-20	2	0	Sant? Gourmet	Erling Skakkes gate 78	Stavern		4110	Norway
(11016	AROUT	9	1998-04-10	1998-05-08	1998-04-13	2	0	Around the Horn	Brook Farm\r\nStratford St. Mary	Colchester	Essex	CO7 6JX	United Kingdom
(11017	ERNSH	9	1998-04-13	1998-05-11	1998-04-20	2	0	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
(11018	LONEP	4	1998-04-13	1998-05-11	1998-04-16	2	0	Lonesome Pine Restaurant	89 Chiaroscuro Rd.	Portland	OR	97219	United States
(11019	RANCH	6	1998-04-13	1998-05-11	0000-00-00	3	0	Rancho grande	Av. del Libertador 900	Buenos Aires		1010	Argentina
(11020	OTTIK	2	1998-04-14	1998-05-12	1998-04-16	2	0	Ottilies K?seladen	Mehrheimerstr. 369	K?ln		50739	Germany
(11021	QUICK	3	1998-04-14	1998-05-12	1998-04-21	1	0	QUICK-Stop	Taucherstra?e 10	Cunewalde		01307	Germany
(11022	HANAR	9	1998-04-14	1998-05-12	1998-05-04	2	0	Hanari Carnes	Rua do Pa?o, 67	Rio de Janeiro	RJ	05454-876	Brazil
(11023	BSBEV	1	1998-04-14	1998-04-28	1998-04-24	2	0	B''s Beverages	Fauntleroy Circus	London		EC2 5NT	United Kingdom
(11024	EASTC	4	1998-04-15	1998-05-13	1998-04-20	1	0	Eastern Connection	35 King George	London		WX3 6FW	United Kingdom
(11025	WARTH	6	1998-04-15	1998-05-13	1998-04-24	3	0	Wartian Herkku	Torikatu 38	Oulu		90110	Finland
(11026	FRANS	4	1998-04-15	1998-05-13	1998-04-28	1	0	Franchi S.p.A.	Via Monte Bianco 34	Torino		10100	Italy
(11027	BOTTM	1	1998-04-16	1998-05-14	1998-04-20	1	0	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
(11028	KOENE	2	1998-04-16	1998-05-14	1998-04-22	1	0	K?niglich Essen	Maubelstr. 90	Brandenburg		14776	Germany
(11029	CHOPS	4	1998-04-16	1998-05-14	1998-04-27	1	0	Chop-suey Chinese	Hauptstr. 31	Bern		3012	Switzerland
(11030	SAVEA	7	1998-04-17	1998-05-15	1998-04-27	2	0	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	United States
(11031	SAVEA	6	1998-04-17	1998-05-15	1998-04-24	2	0	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	United States
(11032	WHITC	2	1998-04-17	1998-05-15	1998-04-23	3	0	White Clover Markets	1029 - 12th Ave. S.	Seattle	WA	98124	United States
(11033	RICSU	7	1998-04-17	1998-05-15	1998-04-23	3	0	Richter Supermarkt	Starenweg 5	Gen?ve		1204	Switzerland
(11034	OLDWO	8	1998-04-20	1998-06-01	1998-04-27	1	0	Old World Delicatessen	2743 Bering St.	Anchorage	AK	99508	United States
(11035	SUPRD	2	1998-04-20	1998-05-18	1998-04-24	2	0	Supr?mes d?lices	Boulevard Tirou, 255	Charleroi		B-6000	Belgium
(11036	DRACD	8	1998-04-20	1998-05-18	1998-04-22	3	0	Drachenblut Delikatessen	Walserweg 21	Aachen		52066	Germany
(11037	GODOS	7	1998-04-21	1998-05-19	1998-04-27	1	0	Godos Cocina T?pica	C/ Romero, 33	Sevilla		41101	Spain
(11038	SUPRD	1	1998-04-21	1998-05-19	1998-04-30	2	0	Supr?mes d?lices	Boulevard Tirou, 255	Charleroi		B-6000	Belgium
(11039	LINOD	1	1998-04-21	1998-05-19	0000-00-00	2	0	LINO-Delicateses	Ave. 5 de Mayo Porlamar	I. de Margarita	Nueva Esparta	4980	Venezuela
(11040	GREAL	4	1998-04-22	1998-05-20	0000-00-00	3	0	Great Lakes Food Market	2732 Baker Blvd.	Eugene	OR	97403	United States
(11041	CHOPS	3	1998-04-22	1998-05-20	1998-04-28	2	0	Chop-suey Chinese	Hauptstr. 31	Bern		3012	Switzerland
(11042	COMMI	2	1998-04-22	1998-05-06	1998-05-01	1	0	Com?rcio Mineiro	Av. dos Lus?adas, 23	S?o Paulo	SP	05432-043	Brazil
(11043	SPECD	5	1998-04-22	1998-05-20	1998-04-29	2	0	Sp?cialit?s du monde	25, rue Lauriston	Paris		75016	France
(11044	WOLZA	4	1998-04-23	1998-05-21	1998-05-01	1	0	Wolski Zajazd	ul. Filtrowa 68	Warszawa		01-012	Poland
(11045	BOTTM	6	1998-04-23	1998-05-21	0000-00-00	2	0	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
(11046	WANDK	8	1998-04-23	1998-05-21	1998-04-24	2	0	Die Wandernde Kuh	Adenauerallee 900	Stuttgart		70563	Germany
(11047	EASTC	7	1998-04-24	1998-05-22	1998-05-01	3	0	Eastern Connection	35 King George	London		WX3 6FW	United Kingdom
(11048	BOTTM	7	1998-04-24	1998-05-22	1998-04-30	3	0	Bottom-Dollar Markets	23 Tsawassen Blvd.	Tsawassen	BC	T2F 8M4	Canada
(11049	GOURL	3	1998-04-24	1998-05-22	1998-05-04	1	0	Gourmet Lanchonetes	Av. Brasil, 442	Campinas	SP	04876-786	Brazil
(11050	FOLKO	8	1998-04-27	1998-05-25	1998-05-05	2	0	Folk och f? HB	?kergatan 24	Br?cke		S-844 67	Sweden
(11051	LAMAI	7	1998-04-27	1998-05-25	0000-00-00	3	0	La maison d''Asie	1 rue Alsace-Lorraine	Toulouse		31000	France
(11052	HANAR	3	1998-04-27	1998-05-25	1998-05-01	1	0	Hanari Carnes	Rua do Pa?o, 67	Rio de Janeiro	RJ	05454-876	Brazil
(11053	PICCO	2	1998-04-27	1998-05-25	1998-04-29	2	0	Piccolo und mehr	Geislweg 14	Salzburg		5020	Austria
(11054	CACTU	8	1998-04-28	1998-05-26	0000-00-00	1	0	Cactus Comidas para llevar	Cerrito 333	Buenos Aires		1010	Argentina
(11055	HILAA	7	1998-04-28	1998-05-26	1998-05-05	2	0	HILARI?N-Abastos	Carrera 22 con Ave. Carlos Soublette #8-35	San Crist?bal	T?chira	5022	Venezuela
(11056	EASTC	8	1998-04-28	1998-05-12	1998-05-01	2	0	Eastern Connection	35 King George	London		WX3 6FW	United Kingdom
(11057	NORTS	3	1998-04-29	1998-05-27	1998-05-01	3	0	North/South	South House\r\n300 Queensbridge	London		SW7 1RZ	United Kingdom
(11058	BLAUS	9	1998-04-29	1998-05-27	0000-00-00	3	0	Blauer See Delikatessen	Forsterstr. 57	Mannheim		68306	Germany
(11059	RICAR	2	1998-04-29	1998-06-10	0000-00-00	2	0	Ricardo Adocicados	Av. Copacabana, 267	Rio de Janeiro	RJ	02389-890	Brazil
(11060	FRANS	2	1998-04-30	1998-05-28	1998-05-04	2	0	Franchi S.p.A.	Via Monte Bianco 34	Torino		10100	Italy
(11061	GREAL	4	1998-04-30	1998-06-11	0000-00-00	3	0	Great Lakes Food Market	2732 Baker Blvd.	Eugene	OR	97403	United States
(11062	REGGC	4	1998-04-30	1998-05-28	0000-00-00	2	0	Reggiani Caseifici	Strada Provinciale 124	Reggio Emilia		42100	Italy
(11063	HUNGO	3	1998-04-30	1998-05-28	1998-05-06	2	0	Hungry Owl All-Night Grocers	8 Johnstown Road	Cork	Co. Cork		Ireland
(11064	SAVEA	1	1998-05-01	1998-05-29	1998-05-04	1	0	Save-a-lot Markets	187 Suffolk Ln.	Boise	ID	83720	United States
(11065	LILAS	8	1998-05-01	1998-05-29	0000-00-00	1	0	LILA-Supermercado	Carrera 52 con Ave. Bol?var #65-98 Llano Largo	Barquisimeto	Lara	3508	Venezuela
(11066	WHITC	7	1998-05-01	1998-05-29	1998-05-04	2	0	White Clover Markets	1029 - 12th Ave. S.	Seattle	WA	98124	United States
(11067	DRACD	1	1998-05-04	1998-05-18	1998-05-06	2	0	Drachenblut Delikatessen	Walserweg 21	Aachen		52066	Germany
(11068	QUEEN	8	1998-05-04	1998-06-01	0000-00-00	2	0	Queen Cozinha	Alameda dos Can?rios, 891	S?o Paulo	SP	05487-020	Brazil
(11069	TORTU	1	1998-05-04	1998-06-01	1998-05-06	2	0	Tortuga Restaurante	Avda. Azteca 123	M?xico D.F.		05033	Mexico
(11070	LEHMS	2	1998-05-05	1998-06-02	0000-00-00	1	0	Lehmanns Marktstand	Magazinweg 7	Frankfurt a.M.		60528	Germany
(11071	LILAS	1	1998-05-05	1998-06-02	0000-00-00	1	0	LILA-Supermercado	Carrera 52 con Ave. Bol?var #65-98 Llano Largo	Barquisimeto	Lara	3508	Venezuela
(11072	ERNSH	4	1998-05-05	1998-06-02	0000-00-00	2	0	Ernst Handel	Kirchgasse 6	Graz		8010	Austria
(11073	PERIC	2	1998-05-05	1998-06-02	0000-00-00	2	0	Pericles Comidas cl?sicas	Calle Dr. Jorge Cash 321	M?xico D.F.		05033	Mexico
(11074	SIMOB	7	1998-05-06	1998-06-03	0000-00-00	2	0	Simons bistro	Vinb?ltet 34	K?benhavn		1734	Denmark
(11075	RICSU	8	1998-05-06	1998-06-03	0000-00-00	2	0	Richter Supermarkt	Starenweg 5	Gen?ve		1204	Switzerland
(11076	BONAP	4	1998-05-06	1998-06-03	0000-00-00	2	0	Bon app''	12, rue des Bouchers	Marseille		13008	France
(11077	RATTC	1	1998-05-06	1998-06-03	0000-00-00	2	0	Rattlesnake Canyon Grocery	2817 Milton Dr.	Albuquerque	NM	87110	United States
